Host Since,Host Response Time,Host Response Rate,Host Verifications,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Amenities,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 60,Availability 365,Number of Reviews,Last Review,Review Scores Rating,Review Scores Location,Cancellation Policy,Calculated host listings count,Reviews per Month
3950,3.0,100.0,3.0,0,0,6,1.0,2.0,4.0,1,19.0,100.0,100.0,0.0,1,0,3,1125,15,221,9,2257.0,98.0,10.0,1,13.0,2.67
3111,2.0,100.0,4.0,0,0,3,1.0,1.0,1.0,1,14.0,60.0,200.0,5.0,2,10,1,1125,0,0,12,2347.0,93.0,9.0,1,2.0,1.77
3490,3.0,100.0,5.0,0,0,2,1.0,1.0,1.0,1,14.0,70.0,200.0,30.0,2,10,2,1125,0,108,22,2368.0,91.0,10.0,1,4.0,0.86
2634,3.0,89.0,6.0,0,0,5,1.0,2.0,3.0,1,12.0,75.0,0.0,25.0,1,0,1,1125,31,328,2,2254.0,100.0,10.0,2,3.0,2.0
3468,3.0,100.0,5.0,0,0,4,1.0,1.0,2.0,1,20.0,58.0,150.0,20.0,2,15,2,1125,4,150,10,2437.0,90.0,10.0,1,1.0,1.07
3494,3.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,11.0,38.0,0.0,0.0,2,10,1,1125,12,212,389,2268.0,82.0,9.0,1,5.0,6.59
3988,3.0,100.0,5.0,0,0,2,2.0,1.0,1.0,1,17.0,68.0,300.0,45.0,1,0,2,1125,24,135,71,2258.0,95.0,10.0,1,1.0,2.24
3877,1.0,100.0,4.0,0,0,5,1.0,2.0,2.0,1,17.0,59.0,0.0,14.0,2,8,3,21,0,0,7,2298.0,100.0,10.0,1,2.0,0.32
2379,3.0,100.0,2.0,0,0,4,1.0,1.0,1.0,1,15.0,70.0,96.0,30.0,2,8,2,1125,42,343,10,2263.0,98.0,10.0,0,1.0,2.7
3717,0.0,0.0,4.0,0,0,4,1.0,2.0,3.0,1,21.0,70.0,0.0,10.0,1,20,2,1125,0,0,4,2486.0,95.0,9.0,1,1.0,0.37
3730,3.0,100.0,4.0,8,0,2,1.0,1.0,1.0,1,18.0,44.0,0.0,20.0,1,0,1,20,19,318,36,2261.0,85.0,10.0,2,46.0,3.7
2907,3.0,100.0,6.0,0,0,4,1.0,1.0,2.0,1,26.0,65.0,0.0,30.0,2,25,1,30,27,322,5,2270.0,65.0,10.0,2,4.0,2.73
3730,3.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,15.0,65.0,0.0,25.0,3,0,1,1125,6,272,223,2251.0,84.0,9.0,2,46.0,4.76
3865,3.0,100.0,8.0,0,0,2,1.0,1.0,1.0,1,9.0,40.0,200.0,20.0,1,5,2,180,4,5,6,2255.0,93.0,8.0,1,1.0,6.0
2409,3.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,12.0,20.0,0.0,0.0,1,0,1,30,36,44,21,2256.0,97.0,10.0,0,1.0,7.59
2884,0.0,0.0,3.0,0,1,2,1.0,1.0,1.0,1,7.0,15.0,0.0,0.0,1,0,20,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2618,2.0,100.0,3.0,0,1,1,1.0,1.0,1.0,1,15.0,27.0,0.0,0.0,1,0,1,7,43,348,23,2256.0,94.0,10.0,0,1.0,2.03
3724,2.0,100.0,4.0,0,1,3,1.0,1.0,2.0,1,0.0,30.0,0.0,0.0,1,7,5,1125,6,311,12,2801.0,90.0,10.0,2,2.0,0.36
2513,3.0,100.0,3.0,0,1,1,3.0,1.0,1.0,1,16.0,27.0,100.0,5.0,1,0,3,365,5,126,2,2288.0,90.0,10.0,1,4.0,1.09
3610,2.0,96.0,4.0,0,0,3,1.0,1.0,2.0,1,10.0,90.0,0.0,0.0,1,0,2,28,28,329,13,2270.0,83.0,8.0,1,5.0,0.84
2855,3.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,14.0,47.0,0.0,40.0,2,10,3,1125,9,9,17,2274.0,91.0,10.0,2,9.0,3.52
2867,3.0,100.0,4.0,0,0,5,1.0,2.0,2.0,1,11.0,54.0,0.0,0.0,2,13,2,1125,36,328,72,2255.0,88.0,10.0,0,2.0,4.18
3049,3.0,100.0,6.0,0,1,1,1.0,1.0,1.0,1,16.0,18.0,0.0,5.0,1,5,1,1125,0,101,6,2311.0,97.0,10.0,1,1.0,1.29
2788,3.0,100.0,6.0,0,0,2,1.0,1.0,2.0,1,12.0,53.0,100.0,38.0,1,10,4,1125,12,125,54,2274.0,98.0,10.0,2,1.0,3.18
2451,3.0,100.0,6.0,0,0,3,1.0,1.0,1.0,1,16.0,65.0,0.0,15.0,1,0,2,1125,42,162,1,2256.0,100.0,10.0,0,1.0,1.0
2353,2.0,100.0,2.0,0,1,2,1.0,1.0,1.0,1,9.0,20.0,0.0,0.0,1,10,2,5,5,5,1,2347.0,80.0,10.0,0,1.0,0.31
2946,3.0,100.0,5.0,0,0,2,1.0,1.0,1.0,0,15.0,60.0,100.0,0.0,1,0,2,15,42,347,3,2566.0,87.0,9.0,1,1.0,0.17
4105,2.0,91.0,5.0,1,1,1,1.0,1.0,1.0,1,11.0,19.0,0.0,10.0,1,0,2,200,18,95,137,2276.0,87.0,9.0,1,3.0,2.3
2660,0.0,0.0,4.0,0,1,1,1.0,1.0,1.0,1,17.0,14.0,100.0,0.0,1,0,10,30,0,0,3,2532.0,73.0,9.0,0,1.0,0.3
2769,3.0,90.0,5.0,0,0,4,2.0,2.0,3.0,1,21.0,150.0,300.0,50.0,1,0,5,1125,47,342,11,2284.0,100.0,10.0,2,1.0,0.87
3938,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,7.0,46.0,0.0,20.0,1,0,1,1125,28,28,0,3954.0,92.0,10.0,1,2.0,0.0
2846,0.0,0.0,5.0,0,1,1,1.0,1.0,1.0,1,17.0,25.0,0.0,0.0,1,0,1,1125,2,307,0,3954.0,92.0,10.0,1,1.0,0.0
4323,2.0,100.0,5.0,0,0,4,1.0,1.0,1.0,1,10.0,70.0,200.0,45.0,2,15,4,1125,33,319,17,2258.0,94.0,10.0,2,9.0,1.03
2279,1.0,80.0,2.0,0,0,5,2.0,3.0,3.0,1,27.0,150.0,500.0,75.0,3,25,10,1125,35,340,0,3954.0,92.0,10.0,2,1.0,0.0
4135,3.0,100.0,4.0,0,0,3,2.0,2.0,2.0,1,21.0,120.0,301.0,40.0,3,40,3,365,0,253,14,2327.0,89.0,10.0,1,2.0,0.41
3096,3.0,88.0,5.0,14,1,2,2.0,1.0,1.0,1,16.0,35.0,0.0,15.0,1,15,2,1125,49,354,6,2384.0,100.0,10.0,1,3.0,0.24
2732,2.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,21.0,30.0,0.0,0.0,1,0,2,7,3,38,53,2263.0,97.0,10.0,1,1.0,4.38
2696,2.0,100.0,3.0,0,0,4,1.0,0.0,2.0,1,18.0,60.0,300.0,40.0,2,20,3,1125,24,208,2,2382.0,100.0,10.0,2,1.0,0.14
2727,3.0,100.0,5.0,0,0,6,1.0,2.0,3.0,1,11.0,80.0,200.0,0.0,4,20,2,1125,23,206,14,2352.0,96.0,9.0,2,12.0,0.95
3249,3.0,100.0,4.0,0,0,2,1.0,1.0,1.0,1,20.0,85.0,0.0,30.0,1,0,3,31,9,295,100,2256.0,97.0,10.0,2,1.0,3.52
3228,2.0,100.0,6.0,16,0,4,2.0,2.0,2.0,1,14.0,150.0,90.0,40.0,1,0,3,1125,10,298,5,2290.0,96.0,10.0,2,1.0,0.94
3335,3.0,100.0,5.0,0,0,6,2.0,2.0,4.0,1,24.0,120.0,400.0,65.0,4,10,3,1125,25,196,27,2276.0,87.0,9.0,2,1.0,0.95
4134,3.0,100.0,6.0,0,0,4,1.0,1.0,2.0,1,14.0,72.0,100.0,20.0,3,15,2,1125,14,215,31,2255.0,89.0,10.0,1,2.0,2.46
2848,1.0,100.0,4.0,14,1,2,1.0,1.0,1.0,0,11.0,90.0,0.0,20.0,1,0,2,1125,0,0,0,3954.0,92.0,10.0,2,3.0,0.0
2878,2.0,100.0,5.0,0,0,8,3.0,4.0,5.0,1,21.0,235.0,850.0,88.0,6,31,3,1125,13,310,34,2264.0,100.0,10.0,2,4.0,1.74
2554,2.0,100.0,6.0,0,1,1,1.0,1.0,1.0,1,14.0,23.0,0.0,0.0,1,0,1,1125,38,340,45,2258.0,98.0,9.0,1,1.0,4.5
2303,3.0,100.0,2.0,0,1,2,1.0,1.0,1.0,1,12.0,35.0,0.0,0.0,1,0,1,1125,59,89,0,3954.0,92.0,10.0,0,1.0,0.0
2941,2.0,100.0,4.0,16,1,1,0.0,1.0,1.0,1,11.0,25.0,0.0,0.0,1,8,3,1125,35,326,43,2348.0,99.0,10.0,0,2.0,1.94
2826,0.0,0.0,3.0,15,1,4,1.0,1.0,2.0,1,17.0,105.0,188.0,0.0,1,0,7,62,59,364,0,3954.0,92.0,10.0,1,1.0,0.0
4061,3.0,100.0,4.0,15,0,2,1.0,0.0,1.0,1,13.0,50.0,0.0,0.0,1,0,1,5,30,54,16,2254.0,97.0,9.0,2,1.0,4.0
2952,3.0,100.0,4.0,8,0,4,2.0,2.0,2.0,1,17.0,225.0,300.0,40.0,1,0,2,1125,0,97,12,2887.0,100.0,10.0,1,1.0,0.52
2665,2.0,100.0,6.0,0,0,2,1.0,0.0,1.0,1,12.0,40.0,100.0,20.0,1,5,7,365,14,38,0,3954.0,92.0,10.0,2,1.0,0.0
2827,3.0,100.0,4.0,0,0,4,1.0,1.0,1.0,1,16.0,67.0,85.0,10.0,1,0,2,1125,33,63,3,2286.0,80.0,9.0,1,1.0,1.58
3585,3.0,100.0,4.0,1,1,2,1.0,1.0,2.0,1,25.0,40.0,0.0,0.0,1,35,1,1125,37,336,15,2260.0,91.0,9.0,0,2.0,0.55
2989,3.0,100.0,3.0,14,0,4,2.0,2.0,2.0,1,25.0,180.0,0.0,50.0,3,0,3,1125,36,341,47,2284.0,97.0,9.0,1,1.0,2.01
3626,0.0,0.0,4.0,0,0,2,1.0,1.0,1.0,1,12.0,55.0,450.0,10.0,1,10,1,1125,0,218,4,3197.0,100.0,10.0,1,1.0,0.12
2962,2.0,100.0,4.0,0,0,4,2.0,2.0,4.0,1,20.0,252.0,0.0,250.0,1,0,30,1125,0,229,0,3954.0,92.0,10.0,2,39.0,0.0
3637,3.0,100.0,4.0,0,0,6,2.0,3.0,4.0,1,22.0,99.0,200.0,45.0,3,5,4,200,26,316,17,2276.0,96.0,9.0,1,4.0,1.2
2575,2.0,100.0,5.0,0,0,5,1.0,2.0,4.0,1,15.0,49.0,100.0,25.0,3,5,2,30,14,292,31,2263.0,88.0,8.0,1,1.0,3.1
3582,3.0,100.0,3.0,0,0,5,1.0,2.0,3.0,1,10.0,55.0,0.0,20.0,4,8,1,1125,32,337,0,3954.0,92.0,10.0,1,4.0,0.0
2363,3.0,90.0,3.0,15,0,4,1.0,0.0,2.0,1,16.0,38.0,0.0,20.0,2,10,2,1125,45,75,0,3954.0,92.0,10.0,2,2.0,0.0
2923,3.0,100.0,5.0,0,0,6,1.0,2.0,3.0,1,16.0,59.0,0.0,20.0,2,10,2,1125,15,235,11,2256.0,82.0,8.0,2,3.0,1.48
3346,1.0,80.0,4.0,0,0,1,2.0,2.0,2.0,1,13.0,56.0,0.0,0.0,1,0,5,1125,50,355,0,3954.0,92.0,10.0,0,3.0,0.0
3541,2.0,100.0,5.0,0,0,4,1.0,1.0,2.0,1,17.0,95.0,0.0,0.0,1,0,2,1125,9,69,24,2256.0,91.0,10.0,1,1.0,1.83
2547,3.0,100.0,8.0,0,1,1,2.0,1.0,1.0,1,12.0,19.0,0.0,0.0,1,0,2,1125,3,3,1,2339.0,100.0,10.0,0,1.0,0.33
2741,0.0,0.0,3.0,8,1,1,1.0,1.0,1.0,1,18.0,40.0,0.0,0.0,1,0,7,1125,0,0,1,2644.0,100.0,10.0,0,1.0,0.08
3178,3.0,100.0,4.0,0,0,3,1.0,1.0,2.0,1,24.0,70.0,450.0,15.0,2,15,1,30,27,72,14,2256.0,94.0,10.0,2,1.0,1.25
2953,2.0,90.0,4.0,0,1,2,1.0,1.0,1.0,1,21.0,48.0,0.0,5.0,1,0,1,1125,50,166,30,2277.0,95.0,10.0,1,1.0,1.33
2889,0.0,0.0,2.0,0,1,2,1.0,1.0,1.0,1,20.0,22.0,0.0,0.0,2,5,1,1125,0,0,1,2528.0,100.0,10.0,0,2.0,0.11
4014,3.0,100.0,5.0,0,0,6,1.0,2.0,5.0,0,22.0,80.0,150.0,35.0,4,20,3,1125,20,304,17,2259.0,94.0,10.0,2,3.0,1.9
3741,2.0,100.0,3.0,0,0,4,1.0,1.0,1.0,0,16.0,45.0,150.0,0.0,2,10,1,100,20,271,105,2255.0,88.0,9.0,0,1.0,2.15
3785,2.0,100.0,3.0,0,0,4,1.0,1.0,2.0,1,14.0,43.0,0.0,0.0,2,11,6,1000,48,261,7,2425.0,94.0,10.0,0,4.0,0.39
3484,2.0,100.0,4.0,0,1,2,1.0,1.0,2.0,1,26.0,24.0,0.0,15.0,1,25,1,1125,34,314,17,2298.0,95.0,10.0,2,1.0,0.97
3194,1.0,100.0,5.0,16,0,2,1.0,1.0,1.0,1,15.0,90.0,0.0,0.0,2,0,1,20,56,174,1,2431.0,100.0,10.0,0,1.0,0.16
3272,3.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,18.0,20.0,0.0,0.0,1,10,1,1125,13,31,4,2270.0,85.0,10.0,0,2.0,1.54
2537,0.0,0.0,4.0,0,1,2,1.0,1.0,2.0,1,11.0,37.0,0.0,0.0,1,8,1,1125,59,364,0,3954.0,92.0,10.0,2,1.0,0.0
2491,3.0,100.0,4.0,0,1,1,2.0,3.0,3.0,1,0.0,35.0,0.0,0.0,1,0,1,1125,59,364,2,2253.0,100.0,10.0,0,1.0,2.0
3569,1.0,50.0,3.0,0,1,2,1.0,1.0,2.0,1,15.0,21.0,0.0,0.0,1,15,4,1125,52,357,4,2462.0,95.0,10.0,1,1.0,0.4
2934,0.0,0.0,2.0,0,1,2,1.0,1.0,1.0,1,10.0,25.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
4022,1.0,100.0,5.0,0,0,5,2.0,1.0,2.0,1,14.0,62.0,150.0,0.0,4,0,2,1125,26,185,7,2846.0,73.0,7.0,1,26.0,0.19
3360,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,17.0,41.0,0.0,0.0,1,5,1,1125,46,351,5,2438.0,96.0,9.0,0,3.0,0.43
2787,3.0,100.0,5.0,0,1,2,1.0,1.0,1.0,1,23.0,29.0,0.0,0.0,1,10,1,30,36,324,45,2281.0,92.0,9.0,1,4.0,4.8
2660,1.0,100.0,3.0,0,0,6,1.0,2.0,3.0,1,13.0,60.0,150.0,0.0,1,0,4,1125,0,111,3,2354.0,80.0,8.0,1,29.0,0.36
2492,3.0,100.0,3.0,0,0,4,1.0,1.0,3.0,1,13.0,50.0,250.0,30.0,2,15,4,1125,29,334,11,2262.0,96.0,9.0,2,2.0,1.8
2307,0.0,0.0,2.0,14,1,2,1.0,1.0,1.0,1,19.0,80.0,0.0,10.0,1,0,1,3,58,179,0,3954.0,92.0,10.0,0,1.0,0.0
2884,0.0,0.0,3.0,0,0,2,1.0,1.0,1.0,1,8.0,14.0,150.0,0.0,1,5,30,1125,0,0,1,2860.0,80.0,10.0,2,1.0,0.05
2746,0.0,0.0,2.0,0,0,1,1.0,1.0,1.0,1,12.0,300.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3074,0.0,0.0,4.0,0,0,2,1.0,1.0,1.0,1,19.0,100.0,0.0,30.0,2,30,2,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2645,3.0,100.0,4.0,0,1,1,2.0,1.0,1.0,1,11.0,13.0,0.0,0.0,1,8,2,1125,55,88,18,2271.0,77.0,10.0,0,5.0,1.82
3723,3.0,100.0,4.0,14,1,1,1.0,1.0,1.0,1,8.0,25.0,0.0,10.0,1,0,6,1125,28,310,4,2376.0,100.0,10.0,1,2.0,0.28
4280,0.0,0.0,4.0,0,1,1,1.0,1.0,1.0,1,13.0,25.0,100.0,0.0,1,0,4,365,0,281,25,2418.0,96.0,10.0,1,1.0,0.46
3633,2.0,96.0,3.0,0,0,3,1.0,0.0,3.0,1,11.0,60.0,0.0,0.0,1,0,2,30,37,320,2,2427.0,80.0,10.0,2,26.0,0.33
3633,2.0,96.0,3.0,0,0,4,1.0,0.0,4.0,1,11.0,70.0,0.0,0.0,1,0,2,30,33,330,0,3954.0,92.0,10.0,2,26.0,0.0
4668,2.0,100.0,4.0,0,0,5,1.0,3.0,3.0,1,15.0,80.0,0.0,25.0,2,30,2,1125,26,331,5,2432.0,92.0,10.0,1,1.0,0.42
3633,2.0,96.0,3.0,0,0,2,1.0,1.0,1.0,1,11.0,50.0,0.0,0.0,1,0,2,30,24,320,0,3954.0,92.0,10.0,0,26.0,0.0
3182,2.0,75.0,3.0,0,0,6,2.0,3.0,3.0,1,12.0,130.0,200.0,60.0,2,10,2,1125,1,278,1,2599.0,80.0,10.0,2,145.0,0.09
2963,2.0,96.0,2.0,14,1,6,2.0,1.0,4.0,1,2.0,35.0,0.0,10.0,2,20,1,1125,43,347,0,3954.0,92.0,10.0,2,3.0,0.0
2751,3.0,96.0,6.0,0,0,2,1.0,0.0,1.0,1,15.0,41.0,0.0,0.0,1,0,4,1125,11,73,40,2261.0,95.0,10.0,1,12.0,4.41
4082,3.0,100.0,3.0,0,0,2,1.0,1.0,1.0,1,10.0,90.0,150.0,50.0,1,0,1,1125,0,66,4,2269.0,100.0,10.0,0,1.0,0.61
3372,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,18.0,21.0,0.0,0.0,1,19,1,30,26,331,18,2271.0,100.0,10.0,1,1.0,1.33
3733,3.0,100.0,3.0,0,0,10,3.0,4.0,8.0,1,16.0,500.0,400.0,150.0,1,0,4,1125,31,282,11,2284.0,96.0,10.0,2,9.0,0.96
4425,0.0,33.0,3.0,0,0,8,2.0,3.0,4.0,1,13.0,240.0,200.0,30.0,1,0,1,50,23,301,2,2528.0,90.0,9.0,1,14.0,0.06
3219,2.0,88.0,4.0,0,0,4,1.0,0.0,1.0,1,10.0,39.0,0.0,30.0,1,0,3,1125,58,58,6,2305.0,77.0,9.0,2,7.0,0.49
3182,2.0,75.0,3.0,0,0,6,2.0,2.0,4.0,1,16.0,120.0,200.0,60.0,2,10,2,1125,18,304,0,3954.0,92.0,10.0,2,145.0,0.0
3558,0.0,0.0,6.0,0,0,3,2.0,2.0,2.0,1,19.0,100.0,0.0,15.0,1,0,1,1125,0,0,1,2822.0,100.0,10.0,0,1.0,0.05
3024,0.0,0.0,4.0,0,1,2,1.0,2.0,2.0,1,9.0,24.0,0.0,0.0,1,28,1,1125,60,365,1,2447.0,100.0,10.0,2,1.0,0.15
2917,3.0,92.0,6.0,14,0,10,2.0,4.0,7.0,1,12.0,250.0,400.0,50.0,6,0,1,1125,45,348,28,2290.0,74.0,10.0,2,6.0,1.46
2876,2.0,100.0,3.0,0,0,4,1.0,1.0,1.0,1,10.0,70.0,150.0,20.0,2,20,2,1125,35,340,11,2265.0,96.0,10.0,2,1.0,0.84
3555,0.0,0.0,5.0,0,0,2,1.0,1.0,1.0,1,18.0,66.0,0.0,0.0,2,50,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3247,0.0,0.0,3.0,0,1,2,2.0,1.0,1.0,1,8.0,25.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3438,1.0,100.0,6.0,0,1,2,1.0,1.0,1.0,0,15.0,40.0,0.0,0.0,1,0,1,1125,28,28,8,2291.0,100.0,10.0,0,1.0,0.74
3528,3.0,100.0,5.0,0,0,2,1.0,1.0,2.0,1,15.0,48.0,100.0,15.0,2,10,2,1125,0,278,3,2262.0,93.0,10.0,1,1.0,3.0
3564,3.0,100.0,3.0,0,0,7,2.0,2.0,4.0,1,22.0,105.0,200.0,30.0,2,18,3,30,20,308,60,2262.0,96.0,10.0,1,1.0,1.51
2444,2.0,75.0,3.0,0,0,3,1.0,1.0,2.0,1,15.0,110.0,0.0,0.0,2,15,7,1125,0,94,0,3954.0,92.0,10.0,2,11.0,0.0
2444,2.0,75.0,3.0,0,0,4,2.0,2.0,2.0,1,20.0,170.0,0.0,0.0,2,15,7,1125,8,76,1,2319.0,80.0,10.0,2,11.0,0.43
3434,3.0,100.0,4.0,1,1,1,6.0,1.0,1.0,1,14.0,45.0,85.0,0.0,1,45,1,40,0,31,3,3204.0,90.0,10.0,2,10.0,0.09
4365,3.0,100.0,6.0,0,0,4,1.0,1.0,4.0,1,12.0,49.0,150.0,0.0,2,10,3,1125,0,256,10,2430.0,91.0,10.0,1,8.0,0.53
3388,0.0,0.0,4.0,8,0,2,1.0,1.0,1.0,1,11.0,89.0,400.0,50.0,1,0,4,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2341,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,14.0,60.0,0.0,0.0,1,0,1,1125,36,67,2,2291.0,100.0,8.0,0,1.0,1.22
3976,1.0,100.0,5.0,0,0,2,1.0,1.0,1.0,1,19.0,100.0,200.0,25.0,1,0,3,30,4,34,5,2255.0,100.0,10.0,1,1.0,1.4
5117,2.0,100.0,5.0,0,0,8,2.0,1.0,6.0,1,16.0,94.0,500.0,75.0,2,11,6,365,4,309,0,3954.0,92.0,10.0,2,3.0,0.0
3741,0.0,0.0,4.0,14,1,6,2.0,1.0,3.0,1,18.0,60.0,0.0,0.0,2,25,1,1125,0,0,0,3954.0,92.0,10.0,1,1.0,0.0
4221,3.0,94.0,4.0,0,0,2,1.0,1.0,1.0,1,16.0,75.0,200.0,32.0,2,11,4,365,20,304,16,2258.0,76.0,10.0,1,51.0,0.44
2701,1.0,70.0,3.0,0,0,2,1.0,2.0,2.0,1,22.0,57.0,0.0,15.0,1,20,2,1125,16,316,1,2527.0,80.0,10.0,2,1.0,0.11
2698,3.0,100.0,4.0,0,0,3,1.0,1.0,2.0,1,17.0,68.0,0.0,20.0,1,0,2,1125,35,326,18,2258.0,97.0,10.0,2,1.0,1.33
2449,2.0,100.0,5.0,0,2,10,1.0,1.0,10.0,1,6.0,11.0,0.0,0.0,1,15,1,1125,60,365,0,3954.0,92.0,10.0,2,29.0,0.0
2522,3.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,14.0,27.0,0.0,0.0,1,19,1,3,6,311,15,2306.0,84.0,9.0,1,1.0,2.18
2977,3.0,100.0,6.0,12,1,2,1.0,1.0,1.0,1,18.0,70.0,100.0,0.0,1,0,3,1125,34,339,12,2276.0,93.0,9.0,0,3.0,1.85
2449,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,6.0,22.0,0.0,0.0,1,0,2,1125,57,362,6,2275.0,80.0,10.0,2,29.0,1.43
3262,3.0,100.0,4.0,14,0,4,1.0,2.0,3.0,1,23.0,99.0,100.0,30.0,4,0,1,365,26,324,50,2254.0,93.0,10.0,2,16.0,7.14
2294,0.0,0.0,2.0,0,0,3,1.0,2.0,3.0,1,16.0,95.0,200.0,5.0,3,0,6,30,42,72,0,3954.0,92.0,10.0,1,1.0,0.0
3797,3.0,100.0,5.0,0,0,4,1.0,1.0,4.0,1,24.0,105.0,0.0,0.0,1,0,3,365,26,274,7,2258.0,94.0,10.0,1,6.0,0.19
2449,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,6.0,22.0,0.0,0.0,1,0,2,1125,60,365,1,2439.0,80.0,8.0,2,29.0,0.16
2423,3.0,100.0,7.0,14,0,4,1.0,2.0,3.0,1,14.0,39.0,300.0,30.0,1,0,5,1125,13,161,7,2255.0,94.0,8.0,0,1.0,1.67
3222,3.0,100.0,4.0,14,1,3,2.0,2.0,2.0,1,31.0,39.0,0.0,0.0,2,39,1,1125,30,315,44,2305.0,96.0,9.0,1,1.0,1.87
2260,0.0,0.0,1.0,14,1,2,1.0,1.0,1.0,1,0.0,406.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
2624,3.0,100.0,3.0,8,0,2,1.0,1.0,1.0,1,17.0,65.0,0.0,0.0,1,0,3,1125,13,285,6,2265.0,100.0,10.0,1,1.0,1.25
3293,0.0,0.0,4.0,0,0,4,2.0,2.0,3.0,1,15.0,63.0,200.0,35.0,2,15,2,1125,0,281,9,2517.0,100.0,10.0,2,1.0,0.26
2978,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,10.0,25.0,0.0,0.0,1,0,2,10,32,277,57,2267.0,89.0,8.0,1,2.0,2.43
2271,3.0,100.0,3.0,0,0,4,1.0,2.0,2.0,1,22.0,55.0,95.0,20.0,1,0,5,1125,27,64,1,2260.0,100.0,10.0,2,1.0,1.0
2908,0.0,0.0,4.0,0,1,2,1.0,1.0,1.0,0,15.0,25.0,100.0,0.0,2,6,2,1125,0,0,0,3954.0,92.0,10.0,1,3.0,0.0
2659,3.0,100.0,5.0,14,0,5,4.0,3.0,4.0,1,21.0,150.0,0.0,50.0,1,0,2,1125,28,153,7,2330.0,89.0,8.0,0,1.0,0.56
2870,0.0,0.0,3.0,16,1,2,1.0,1.0,1.0,1,14.0,26.0,0.0,0.0,1,0,1,1125,0,0,1,2450.0,100.0,8.0,0,1.0,0.15
2568,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,18.0,35.0,85.0,10.0,1,10,1,1125,59,364,3,2424.0,40.0,8.0,1,1.0,0.41
2584,0.0,0.0,3.0,0,0,2,1.0,1.0,1.0,1,7.0,29.0,200.0,0.0,1,0,2,1125,0,0,1,2512.0,100.0,10.0,1,1.0,0.11
2982,1.0,50.0,3.0,0,1,1,2.0,1.0,1.0,1,5.0,19.0,200.0,0.0,1,0,4,1125,0,10,0,3954.0,92.0,10.0,2,38.0,0.0
3117,1.0,86.0,5.0,0,1,2,1.0,1.0,1.0,1,17.0,35.0,0.0,25.0,1,0,5,365,0,101,0,3954.0,92.0,10.0,2,10.0,0.0
2653,3.0,100.0,3.0,0,1,3,1.0,1.0,2.0,1,8.0,18.0,0.0,10.0,1,10,1,1125,44,156,28,2262.0,91.0,9.0,2,6.0,3.43
2520,3.0,100.0,3.0,0,0,3,1.0,1.0,2.0,1,13.0,40.0,0.0,25.0,2,15,4,1125,0,97,7,2259.0,97.0,9.0,1,1.0,1.76
2885,3.0,100.0,4.0,15,0,4,1.0,1.0,3.0,1,14.0,90.0,100.0,15.0,1,0,4,1125,33,304,19,2264.0,98.0,9.0,1,2.0,1.01
2616,2.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,10.0,16.0,0.0,5.0,1,11,2,14,0,0,2,2522.0,100.0,10.0,1,2.0,0.19
3128,3.0,95.0,5.0,0,1,2,1.0,1.0,2.0,1,9.0,20.0,0.0,10.0,1,7,1,1125,52,353,0,3954.0,92.0,10.0,2,8.0,0.0
3401,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,9.0,16.0,0.0,0.0,1,8,2,1125,39,76,6,2454.0,85.0,9.0,1,1.0,0.61
3111,0.0,0.0,6.0,0,1,2,2.0,1.0,2.0,0,14.0,20.0,90.0,14.0,1,19,2,7,59,364,1,2409.0,100.0,10.0,2,1.0,0.19
2507,3.0,100.0,4.0,0,1,2,2.0,0.0,1.0,1,13.0,15.0,0.0,0.0,1,15,1,1125,43,348,3,2276.0,90.0,9.0,0,1.0,1.55
